Date,Company,open,High,low,Close ,volume
21-07-2021 00:00,AAPL,50.65,50.91,49.5,50.36,31007782
29-09-2020 00:00,MSFT,234.37,235.2,232.87,233.6,94421640
31-01-2022 00:00,MSFT,149.54,151.07,147.22,148.64,48825286
03-11-2022,AAPL,60.39,61.06,60.06,60.49,25946983
23-03-2022 00:00,AMZN,240.76,240.83,239.44,239.85,
14-06-2022 00:00,MSFT,142.36,143.65,141.23,143.33,77469124
29-07-2020 00:00,MSFT,214.43,215.74,210.46,,89097038
17-02-2021 00:00,TSLA,298.13,299.75,296.16,297.4,42278030
24-04-2026 00:00,MSFT,98.91,99.97,96.74,99.32,32054476
05-08-2021 00:00,GOOGL,191.9,192.42,190.4,191.82,72919435
22-06-2021 00:00,AAPL,48.29,48.44,47.76,48.15,26365063
08-09-2020 00:00,AMZN,228.07,230.63,225.48,229.85,36728960
25-05-2020 00:00,GOOGL,167.25,168.44,167.12,167.2,59283873
04-12-2020 00:00,AMZN,366.3,376.17,364.78,365.13,39273981
16-01-2019 00:00,AAPL,70.67,71,69.8,70.26,28174794
28-05-2020 00:00,MSFT,208.21,210.08,205.33,207.65,61365007
09-09-2024 00:00,TSLA,109.15,110.07,108.54,109.72,90045093
01-10-2021 00:00,TSLA,232.69,233.26,232.24,232.32,81845756
12-06-2025 00:00,AAPL,59.13,60.05,58.69,59.25,22887129
13-12-2021 00:00,AMZN,314.26,317.28,314.11,314.37,48425956
13-05-2025 00:00,AMZN,194.92,196.25,,194.84,50760826
25-11-2024 00:00,TSLA,150.69,150.7,148.04,149.58,98938959
25-05-2021 00:00,AMZN,391.4,393.17,390.03,392.61,43508103
07-10-2025 00:00,GOOGL,204.71,205.21,201.52,204.4,61173981
15-06-2020 00:00,GOOGL,152.83,153.7,151.31,152.99,50470293
28-05-2024 00:00,AMZN,298.15,302.73,297.03,299.65,80796692
20-12-2022 00:00,GOOGL,231.07,231.71,228.23,229.69,25668923
04-10-2021 00:00,TSLA,229.2,231.84,227.59,230.69,32163610
26-09-2023 00:00,AAPL,58.53,58.89,58.4,58.76,40000423
04-06-2026 00:00,AMZN,174.07,175.77,173.76,174.49,64241395
12-11-2020 00:00,TSLA,285.64,286.46,279.66,283.38,99949018
05-11-2024 00:00,TSLA,138.47,139.46,137.47,139.26,29772579
12-11-2024 00:00,TSLA,138,139.92,137.1,138.31,53357214
31-03-2021,TSLA,298.83,305.54,292.76,299.74,45229994
15-05-2020 00:00,TSLA,253.65,255.41,252.69,252.99,48771038
15-07-2024 00:00,TSLA,89.04,89.29,87.7,88.05,95000710
13-01-2026 00:00,AAPL,38.72,39.08,38.58,38.72,40192192
18-10-2024 00:00,MSFT,126.65,127.87,126.06,127.63,59621000
13-02-2026 00:00,TSLA,216.18,218.71,214.76,215.83,81475080
01-04-2026 00:00,AAPL,43.94,44.22,43.46,,81912057
11-07-2025 00:00,AAPL,64.65,65.8,64.06,64.57,58123031
15-06-2021 00:00, GOOGL ,178.02,178.98,176.53,178.07,22807275
19-09-2022,MSFT,,124.63,123.26,124.5,46674859
05-02-2025 00:00,MSFT,138.7,140.65,137.84,138.11,32963528
15-01-2021 00:00,GOOGL,176.79,178.07,176.56,176.84,32808902
13-06-2022 00:00,AAPL,37.47,37.93,37.34,37.4,82256903
20-04-2023 00:00,MSFT,83.15,83.7,83.12,83.22,50142345
30-06-2022 00:00,AMZN,320.9,325.73,318.52,320.66,39540132
02-02-2024 00:00,MSFT,95.96,96.15,95.63,95.82,92275165
02-03-2020 00:00,TSLA,202.77,,201.68,202.37,60712592
31-12-2021 00:00,AMZN,296.23,298.81,295.66,298,48712696
01-01-2021 00:00,GOOGL,182.51,182.62,182.32,182.46,27673913
27-06-2023 00:00,TSLA,89.14,89.25,87.99,88.79,
21-05-2024 00:00,MSFT,108.88,110.56,107.28,110.42,22611136
13-05-2019 00:00,TSLA,166.8,167.84,166.02,166.67,95975810
05-08-2024 00:00,aapl,68.46,69.38,67.9,68.14,27640755
19-09-2023 00:00,AAPL,56.45,56.68,56,56.36,70584045
15-12-2021 00:00,TSLA,207.02,208.57,206.39,206.94,31863371
18-06-2020 00:00,AAPL,58.28,58.97,57.93,58.31,65794750
25-03-2022 00:00,GOOGL,254.38,255.41,253.15,254.49,93689258
16-07-2020 00:00,TSLA,220.55,222.89,217.12,220.52,96736327
04-12-2019 00:00,TSLA,181.25,183.52,179.95,181.59,98938519
14-10-2022 00:00,TSLA,111.67,112.57,111.49,112.42,67049479
26-10-2022 00:00,GOOGL,200.73,201.29,199.61,200.08,37293394
05-07-2022 00:00,MSFT,135.37,136.9,134.82,135.93,99335210
02-08-2021 00:00,aapl,47.82,49.03,47.45,47.84,92929296
12-08-2021 00:00,GOOGL,188.55,,183.08,186.81,29423397
28-07-2021 00:00,TSLA,299.65,301.06,294.18,300.39,41023172
24-12-2019 00:00,AAPL,66.83,67.98,66.07,67.4,25778675
05-03-2021 00:00,TSLA,271.26,276.57,266.59,273.77,62965765
03-03-2026 00:00,TSLA,218.1,219.04,215.46,218.3,71270831
21-12-2022 00:00,TSLA,103.29,103.89,102.27,103.51,75624457
06-05-2026 00:00,MSFT,104.71,106.13,103.57,105.92,70426446
08-10-2019 00:00,TSLA,161.45,163.88,158.89,161.65,54150538
02-11-2020 00:00,AAPL,43.56,43.85,43.43,43.67,37146758
18-12-2019 00:00,AMZN,175.18,176.73,174.59,174.9,41680256
05-09-2025 00:00,AAPL,53.56,53.88,53.03,53.76,39528587
22-04-2021 00:00,TSLA,282.66,287.24,279.34,284.32,96220717
15-07-2022 00:00,MSFT,129.5,131.47,128.92,130.27,57549960
18-12-2024 00:00,MSFT,130.59,131.61,129.75,130.65,82673603
23-04-2021 00:00,GOOGL,185.33,185.8,185,,95662429
03-02-2023 00:00,AMZN,304.02,304.74,302.69,303.11,87709861
17-06-2026 00:00,AAPL,34.43,34.85,34.23,34.47,84872804
29-07-2022 00:00,TSLA,143.71,144.62,143.52,143.85,98413975
28-10-2021 00:00,MSFT,183.36,185.25,182,183.23,54094131
03-10-2024 00:00,AAPL,76.39,76.86,75.62,75.96,84719136
08-03-2019 00:00,AMZN,104.52,104.68,103.55,104.61,79886335
23-02-2022,AMZN,235.86,238.85,235.01,236.81,55205425
15-02-2019 00:00,AMZN,107.09,107.81,106.77,106.92,82299287
07-06-2022 00:00,AMZN,295.6,296.58,290.9,293.6,81170118
20-10-2023 00:00,AMZN,366.97,4322.061686,361.76,362.64,34571755
02-03-2023 00:00,MSFT,102,103.05,101.51,102.84,81264692
28-08-2023 00:00,TSLA,76.99,77.37,76.41,77.17,47155291
09-24-2024,MSFT,112.74,113.12,112.38,112.39,60387577
17-05-2024 00:00,AAPL,50.9,51.35,50.63,51.04,65480066
16-03-2022 00:00,AMZN,233.26,233.85,230.88,231.4,37050416
05-09-2022,TSLA,171.07,173.48,169.45,172.26,25826666
01-03-2019,TSLA,190.63,191.79,190.43,190.57,34816125
16-04-2026 00:00, AAPL ,41.74,42.07,41.17,41.61,36949484
09-08-2023 00:00,AMZN,355.53,360.58,353.42,358.73,55992511
15-07-2019 00:00,TSLA,129.68,130.72,128.75,129.43,
22-02-2021 00:00,AMZN,399.38,403.88,391.16,397.02,30655104
27-05-2021 00:00,AAPL,49.29,49.75,49.07,49.19,91936355
06-10-2023 00:00,GOOGL,228.61,230.14,226.81,228.32,50246225
29-03-2024 00:00,AAPL,61.77,62.29,61.68,61.77,89225107
23-11-2020 00:00,AMZN,391.1,395.45,387.26,389.43,34260644
23-09-2019 00:00,MSFT,173.39,176.81,173.12,175.56,80114756
10-03-2026 00:00,AAPL,42.23,42.27,41.98,42.17,36597548
14-08-2019 00:00,tsla,131.23,132.4,129.09,131.12,43661822
31-10-2023 00:00,GOOGL,206.27,208.35,205.83,207.49,97481321
07-05-2026 00:00,AMZN,170.34,171.18,170.19,170.28,74371407
01-12-2025 00:00,MSFT,131.78,133.65,130.36,130.65,64660028
25-09-2020 00:00,msft,232.82,235.34,,232.43,48090042
09-01-2024 00:00,GOOGL,213.58,213.86,212.78,213.22,85275839
25-08-2025 00:00,GOOGL,188.59,190.12,187.41,188.3,66794806
04-05-2023 00:00,AMZN,272.95,275.54,271.58,273.81,82357083
08-07-2020 00:00,GOOGL,170.72,171.09,168.94,169.22,35639142
14-06-2021 00:00,AAPL,48.77,48.77,48.69,48.71,70442876
09-05-2023 00:00,AAPL,55.96,56.47,55.37,55.82,21804410
21-05-2020 00:00,TSLA,254.46,255.67,251.63,254.49,
08-09-2022 00:00,MSFT,116.12,117.16,115.54,117.05,27187998
25-06-2019 00:00,AAPL,79.75,79.81,79.15,79.65,94236987
04-05-2023 00:00,GOOGL,190.8,193.36,190.6,192.18,60837624
10-04-2023 00:00,MSFT,89.66,90.33,88.13,89.65,32224345
01-04-2022 00:00,MSFT,143.72,144.89,143.4,144.45,94064726
02-01-2023 00:00,AMZN,313.76,320.95,312.13,314.75,35415685
29-08-2023 00:00,AMZN,376.17,380.1,372.9,,72472880
13-01-2022 00:00,AAPL,38.82,39.14,38.8,38.99,23660429
17-09-2024 00:00,MSFT,108.75,110.74,108.52,109.31,96997795
24-11-2021 00:00,TSLA,197.91,198.05,195.28,197.35,77909129
02-11-2021 00:00,TSLA,221.3,223.75,220.17,,28409002
10-01-2025 00:00,TSLA,189.3,190.65,186.11,188.48,99419606
03-04-2019 00:00,AMZN,99.92,101.82,99.68,100.11,46437728
20-10-2025 00:00,TSLA,232.97,234.43,232.27,232.75,50327035
27-11-2025 00:00,AAPL,43.99,44.25,43.61,43.99,57883516
29-12-2021 00:00,MSFT,159.99,160.77,159.31,159.35,80213650
09-08-2023 00:00,MSFT,103.48,104.96,103.28,103.37,73844064
15-06-2023 00:00,GOOGL,173.47,175.87,172.57,174.51,31915028
04-07-2023 00:00,MSFT,101.86,103.32,100.54,100.67,64235932
13-03-2024 00:00,googl,261.17,261.59,258.2,,67837086
10-11-2021 00:00,GOOGL,280.01,282.29,278.76,280.88,44190184
08-04-2026 00:00,AMZN,196.66,198.99,195.17,198.25,68247235
13-10-2020 00:00,AMZN,277.65,280.05,274.38,277.7,57548921
30-05-2024 00:00,MSFT,101.09,101.86,99.95,100.94,31089635
02-04-2019 00:00,MSFT,159.72,160.6,158.52,160.54,49995427
30-11-2022 00:00,TSLA,101.43,102.1,101.06,101.43,47925692
02-03-2021 00:00,AMZN,406.92,411.82,403.27,403.8,80807625
20-03-2020 00:00,MSFT,200.7,202.33,200.22,200.33,50238288
16-11-2023 00:00,AMZN,395.96,398.08,391.48,395.12,98508592
16-08-2019 00:00,MSFT,186.7,187.68,185.58,186.91,32173319
30-10-2025 00:00,TSLA,230.49,231.79,228.41,229.75,31327480
30-01-2025 00:00,TSLA,195.33,195.5,194.39,195.31,64420440
25-01-2019 00:00,TSLA,187.26,191.8,186.68,189.17,68444217
16-03-2022 00:00,AAPL,34.6,34.77,34.23,34.57,88241111
04-01-2019 00:00,aapl,72.56,72.88,71.99,72.49,81298510
26-08-2022 00:00,TSLA,112.88,112.97,112.14,112.6,54862978
02-01-2019 00:00,MSFT,151.47,152.79,149.44,150.63,34192590
12-01-2023 00:00,MSFT,93.02,93.88,92.37,92.71,53017813
21-12-2023 00:00,TSLA,78.5,78.86,78.46,78.64,82477891
19-02-2020 00:00,amzn,215.35,217.06,215.3,215.59,46214322
22-07-2019 00:00,tsla,133.15,135.17,132.75,132.97,59169900
15-05-2026 00:00,MSFT,104.44,104.92,102.99,104.64,93063576
09-10-2025 00:00,GOOGL,205.59,207.16,,203.76,91952854
22-09-2020 00:00,TSLA,240.39,241.31,235.88,238.89,52902166
02-06-2021 00:00,MSFT,173.72,174.85,170.1,171.6,99600650
07-01-2019 00:00,AAPL,71.07,72.04,71.04,71.38,61705074
26-06-2020 00:00,AMZN,267.86,271.31,264.59,267.93,79976834
15-04-2022 00:00,TSLA,168.89,171.24,167.39,170.15,40968199
07-05-2020 00:00,aapl,66.34,67,65.72,66.63,49577514
09-09-2019 00:00,AAPL,67.76,68.11,66.32,67.87,57498272
12-11-2021 00:00,AMZN,350.08,,348.04,351.14,77194692
13-09-2019 00:00,AMZN,140.36,141.36,138.76,139.01,30147213
23-11-2022 00:00,GOOGL,215.68,218.63,214.02,217.56,44439946
23-06-2025 00:00,AMZN,183.7,184.81,180.46,181.66,96624092
31-03-2022 00:00,GOOGL,239.1,240.63,233.27,238.38,27830875
25-03-2025 00:00,AMZN,204.15,205.14,201.98,203.98,90431203
23-10-2023 00:00,TSLA,82.39,83.13,82.11,83.07,78515830
01-07-2022 00:00,MSFT,136.06,136.38,135.43,135.96,69436944
13-10-2023 00:00,GOOGL,227.62,227.78,224.77,226.25,94680727
16-01-2026 00:00,TSLA,237.85,241.2,236.75,238.78,39335201
18-01-2019 00:00, tsla ,193.74,194.14,192.74,193.06,55699368
11-09-2020 00:00,AAPL,48.36,48.78,48.05,48.58,53163514
16-12-2020 00:00,TSLA,299.36,299.84,297.17,298,66540762
25-07-2022 00:00,AAPL,39.52,39.82,39.37,39.38,21302877
15-08-2022 00:00,GOOGL,246.26,250.9,245.59,248.96,84463287
08-08-2024 00:00,TSLA,96.45,96.64,95.54,96.61,98219315
02-02-2021 00:00,MSFT,226.96,,223.96,225.75,61770503
26-02-2019 00:00,MSFT,167.31,168.94,167.26,167.35,67897661
03-08-2020 00:00,GOOGL,183.38,186.73,181.12,184.04,32919589
22-07-2025,AAPL,63.02,63.62,62.57,62.74,85017461
19-10-2020 00:00,MSFT,243.17,244.8,242.64,244.47,45586479
27-09-2023 00:00,GOOGL,224.08,228.47,222.88,225.44,34499623
15-01-2020 00:00,TSLA,,203.88,199.7,201.35,71744253
09-09-2022 00:00,GOOGL,252.43,255.03,247.03,251.04,53474489
21-05-2020 00:00,AAPL,61.27,61.5,61.13,61.3,98907220
26-01-2022 00:00,AAPL,38.98,39.23,38.48,38.74,46473396
26-04-2019 00:00,GOOGL,115.84,117.24,114.4,116.08,46246154
04-04-2022 00:00,MSFT,139.65,141.36,137.57,140.09,92404734
23-01-2020 00:00,AMZN,208.9,211.54,,210.4,21340436
22-07-2021 00:00,GOOGL,187.68,188.84,185.8,187.67,38359464
20-12-2023 00:00,MSFT,107.38,109.05,106.93,107.94,65921132
05-01-2021 00:00,GOOGL,175.26,177.37,173.55,174.79,67290409
08-02-2024 00:00,MSFT,99.26,99.97,98.65,99.89,45607621
03-06-2025 00:00,AAPL,56.04,56.66,55.79,56.55,84996212
11-07-2019 00:00,AAPL,74.91,75.06,74.54,74.85,92223986
03-06-2019,MSFT,179.21,179.93,177.89,178.73,
07-01-2025 00:00,MSFT,130.04,130.94,128.87,130.32,52607903
06-02-2025 00:00,AAPL,68.01,68.14,67.56,67.73,78586997
24-06-2021 00:00,GOOGL,180.44,181.05,179.32,179.78,58690900
04-08-2022 00:00,amzn,322.76,326.3,321.07,324.3,72207940
13-06-2019,MSFT,168.76,170.65,167.59,168.14,63828478
01-06-2023 00:00,AMZN,318.44,319.01,313.33,315.6,34008076
23-04-2020 00:00,GOOGL,149.12,150.7,146.99,150.22,65741053
23-07-2024 00:00,TSLA,99.71,101.62,99.24,99.41,34641423
29-09-2023,GOOGL,229.37,229.59,226.01,229.28,59985938
24-03-2020 00:00,MSFT,197.65,200.26,196.2,-197.24,50376372
28-10-2019 00:00,AAPL,63.32,64.07,63.09,63.96,75433161
11-20-2024,googl,270.48,3166.154706,270.39,271.42,96253760
30-11-2022 00:00,GOOGL,207.8,210.32,207.12,208.67,57919929
01-10-2024 00:00,AMZN,312.52,314.65,311.69,314.44,44510273
26-04-2022 00:00,AAPL,42.01,42.39,41.98,42.14,31724562
27-10-2025 00:00,GOOGL,222.36,222.7,219.33,221.09,22328613
11-05-2026 00:00,TSLA,234.1,235.71,231.54,235.2,67698829
02-09-2021 00:00,TSLA,251.29,256.3,247.68,255.22,68775929
27-02-2019 00:00,GOOGL,84.84,85.26,84.18,85.2,95895348
22-07-2020 00:00,TSLA,221.14,224.03,218.37,219.47,64181270
23-07-2024 00:00,MSFT,107.38,107.48,105.4,107.38,59332792
26-06-2020 00:00,MSFT,228.72,229.97,228.53,229.58,63910177
23-02-2022 00:00,AAPL,37.58,37.82,37.31,37.45,83118039
08-03-2019 00:00,GOOGL,91.13,92.91,90.83,91.08,61788851
12-26-2024,MSFT,126.31,126.4,124.37,125.32,88032292
15-07-2020 00:00,TSLA,213.67,214.5,210.69,213.4,78315835
10-07-2023 00:00,AAPL,52.64,53.14,51.95,52.57,93680005
10-12-2021 00:00,AMZN,,323.51,317.9,318.75,21615130
17-11-2025 00:00,msft,126.97,127.71,126.59,127.35,75298652
22-06-2026 00:00,AAPL,35.78,36.07,35.63,35.85,56348598
09-12-2020 00:00,GOOGL,177.39,180.09,176.75,178.56,48039744
28-02-2022 00:00,AAPL,36.24,36.91,36.06,36.19,53536069
28-08-2024 00:00,AAPL,74.88,75.01,74.02,74.75,68501068
15-01-2026 00:00,MSFT,112.99,113.88,112.04,112.35,74403071
20-02-2025 00:00,AMZN,189.31,189.97,187.05,188.64,22062454
28-06-2022 00:00,AAPL,37.8,37.87,37.54,37.82,88062256
05-08-2020 00:00,AMZN,231.84,233.99,228.54,232.47,77977011
21-09-2022 00:00,GOOGL,237.08,239.04,236.59,238.72,64715747
05-04-2019 00:00, aapl ,62.13,62.86,61.85,62.64,43199358
12-09-2024 00:00,AMZN,339.64,342.51,337.02,338.19,75245785
24-04-2025 00:00,MSFT,125.1,127.17,124.33,125.09,79669231
06-04-2022 00:00,AMZN,254.19,257.6,253.41,253.76,54900122
15-04-2020 00:00,AMZN,254.07,256.05,254.07,254.52,86404633
16-09-2025 00:00, TSLA ,230.21,230.49,230.04,230.44,32077804
24-01-2022 00:00,AAPL,39.09,39.62,38.57,39,87613345
26-02-2024 00:00,AAPL,65.56,65.91,64.92,65.01,69602979
03-11-2023 00:00,TSLA,85.46,86.19,84.95,85.01,30561648
21-11-2022 00:00,AAPL,58.18,59.02,58.07,58.37,69976051
20-07-2023 00:00,TSLA,90.98,91.93,89.07,90.35,69727556
22-10-2024,MSFT,136.23,136.74,135.49,135.87,95927714
25-06-2024,GOOGL,250.99,253.41,250.96,252.72,40293457
19-11-2020 00:00,AAPL,45.78,46.21,44.98,45.65,74246965
13-01-2023 00:00,TSLA,104.15,105.47,102.91,104.98,24737803
14-07-2025 00:00,MSFT,123.52,124.6,121.09,122.89,25087375
13-10-2025,MSFT,142.52,142.88,141.96,142.24,77111783
23-07-2019 00:00,MSFT,165.47,165.96,164.66,164.81,91627973
26-09-2024 00:00,AMZN,318.38,319.43,311.6,314.67,41810704
08-05-2023 00:00,AAPL,55.39,55.7,54.85,55.26,81433766
15-01-2019 00:00,GOOGL,106.92,107.94,106.39,106.61,37230095
27-11-2024 00:00,AMZN,,331.31,321.36,328.16,75589172
03-12-2020 00:00,GOOGL,177.72,179.6,173.19,177.54,47883960
01-06-2023 00:00,MSFT,94.91,95.94,93.47,94.43,69217381
28-04-2023 00:00,TSLA,95.01,95.13,94.51,94.96,87934810
12-11-2021 00:00,AAPL,39.41,,39.18,39.6,44170243
11-01-2021 00:00,AAPL,39.42,39.81,38.53,39.78,41639670
10-07-2020 00:00,GOOGL,179.38,181.8,177.4,178.45,78955334
25-10-2021 00:00,AMZN,378.18,379.33,375.42,377.37,78306134
28-12-2022 00:00,MSFT,110.42,110.95,109.8,109.82,67648799
17-10-2022 00:00,AAPL,58.72,59.17,58.32,58.33,51437554
10-05-2022 00:00,GOOGL,251.68,254.91,250.88,251.81,59733513
25-01-2024 00:00,TSLA,87.37,89.22,86.42,87.96,86156654
16-01-2024 00:00,AMZN,447.95,449.23,443.53,447.68,82708230
03-12-2020 00:00,AAPL,44.81,44.93,44.41,44.82,92216059
21-02-2025 00:00,AAPL,65.8,66.01,65,-65.37,85614475
26-04-2023 00:00,MSFT,86.57,87.39,85.5,85.84,
13-01-2025 00:00,AMZN,221.8,222.5,220.87,,80182138
10-09-2025 00:00,AAPL,52.84,52.9,52.8,52.82,64608207
01-04-2026 00:00,GOOGL,405.47,411.45,405.29,405.93,74973670
13-02-2019 00:00,GOOGL,97.61,99.09,97.13,98.06,32748808
25-04-2019 00:00,MSFT,143.47,146.58,143.13,144.51,25416525
13-05-2025 00:00,AAPL,61.22,61.58,60.43,60.91,31731043
29-07-2021 00:00,AAPL,47.81,47.89,47.69,47.87,75444728
24-07-2019 00:00,AMZN,123.21,123.44,122.35,123.12,50688775
21-06-2024 00:00,AAPL,59.02,59.97,58.64,59.52,77153693
23-05-2022 00:00,AAPL,38.81,39.41,38.48,38.6,41132296
28-06-2024 00:00,TSLA,71.61,,71.29,71.57,33250047
13-08-2020 00:00,GOOGL,177.71,,175.55,176.73,33868502
24-11-2023 00:00,MSFT,102.76,103.73,101.78,103.37,57486900
02-12-2024 00:00,TSLA,152.12,155.14,150.76,151.95,57332291
03-01-2023 00:00,AAPL,62.33,62.93,60.64,62.64,75634319
14-04-2026 00:00,amzn,186.7,188.34,186.55,186.75,94013988
09-02-2026 00:00,AMZN,220.92,223.57,219.46,221.77,95803461
23-04-2024 00:00,GOOGL,267.27,270.28,266.54,268.59,39450527
23-06-2021 00:00,AAPL,,48.69,48.39,48.52,61629702
23-04-2026 00:00,GOOGL,411.56,413.9,411.4,413.06,83307967
09-08-2023 00:00,TSLA,82.48,83.71,81.55,82.15,49856427
15-05-2023 00:00,MSFT,85.85,86.99,85.79,85.88,70954247
10-05-2023 00:00,AMZN,292.31,293.12,289.23,289.49,91750186
16-07-2019 00:00,TSLA,129.69,131.02,129.09,130.95,61324602
23-04-2026,AAPL,39.67,39.73,38.86,39.35,49097801
03-08-2020 00:00,AMZN,241.39,241.63,236.82,240.43,86438222
08-11-2024 00:00,AAPL,65.16,65.37,64.56,65.27,65593955
18-01-2024 00:00,AMZN,438.43,443.83,436.62,442.34,61183758
29-05-2025 00:00,GOOGL,170.41,170.83,168,170.01,35797176
23-03-2021 00:00,msft,208.18,210.07,206.54,208.48,68592115
04-09-2019 00:00,AMZN,141.1,143.92,140.18,142.21,35752942
29-03-2019 00:00,TSLA,212.31,214.96,208.7,209.63,45465230
08-11-2023 00:00,MSFT,102.34,103.49,,102.37,52362028
09-02-2023 00:00, MSFT ,95.31,95.72,94.38,95.3,45560529
16-12-2019 00:00,GOOGL,126.39,127.34,123.42,125.27,42702228
08-08-2024 00:00,GOOGL,262.76,264.62,261,261.27,34128084
30-11-2020 00:00,AMZN,392.01,394.15,386.33,389.86,21262259
28-02-2023 00:00,GOOGL,215.1,217.23,214.28,215.06,76823039
06-04-2026 00:00,AMZN,207.78,209.78,,208.2,31366277
31-03-2023 00:00,AMZN,282.76,284.4,276.01,284.06,75439057
19-12-2024 00:00,MSFT,134.93,135.07,133.95,134.75,79423626
30-06-2023 00:00,TSLA,90.25,90.79,89.86,90.11,73697785
24-08-2021 00:00,TSLA,275.41,277.8,272.36,275.81,27982099
02-02-2022 00:00,AMZN,262.39,,261.48,262.81,83365133
22-07-2021 00:00,AAPL,50.17,50.61,49.74,,53031882
12-03-2025 00:00,AMZN,196.03,198.38,193.38,195.13,49589261
14-12-2023 00:00,tsla,72.53,73.91,71.93,72.89,31145490
26-06-2019 00:00,TSLA,135.94,137.4,134.44,136.16,64958098
13-04-2026 00:00,AAPL,42.17,42.22,41.91,42.21,85138170
10-06-2024 00:00,AMZN,303.44,305.15,302.85,304.88,47901689
18-07-2024 00:00,TSLA,94.86,95.87,94.31,95.04,
18-01-2023 00:00,AAPL,57.14,57.75,57.13,57.33,94752966
05-09-2024 00:00,TSLA,109.11,110.41,107.92,109.32,81546975
03-01-2022,GOOGL,266.1,269.93,259.2,267.53,23576277
30-12-2025 00:00,googl,344.59,345.16,341.22,343.76,29413890
13-12-2024 00:00,AMZN,300.37,303.1,294.94,298.29,33381928
16-09-2021 00:00,AMZN,351.13,354.11,348.99,350.41,72582695
29-09-2021 00:00,GOOGL,232.34,233.86,230.34,232.68,32039968
20-03-2020 00:00, AAPL ,67.05,67.81,66.33,67.44,66487906
24-04-2025 00:00,AMZN,183.81,184.44,182.91,183.81,34347691
03-09-2022, MSFT ,143.61,145.39,141.73,143.91,28426634
12-10-2021 00:00,MSFT,197.61,,195.35,197.69,22261475
19-03-2025 00:00,GOOGL,209.92,211.64,209.67,210.94,0
16-05-2019 00:00,TSLA,164.49,165.18,163.21,,67203049
05-11-2024 00:00,MSFT,133.47,134.17,132.73,133.17,26632268
26-06-2020 00:00,GOOGL,172.03,172.76,,172.61,35016121
17-09-2025,MSFT,142.59,142.88,141.9,142.56,75051352
15-12-2025 00:00,MSFT,120.7,121.26,118.36,,45899145
27-01-2026 00:00,AAPL,39.46,39.81,39.22,39.38,37188456
22-10-2019 00:00,AAPL,63.47,63.93,63.22,63.29,42796739
23-03-2021 00:00,GOOGL,181.54,181.62,180.18,181.48,24181309
02-10-2020 00:00, GOOGL ,179.98,182.85,177.9,178.18,92266092
02-08-2023 00:00,TSLA,87.4,88.23,87.34,87.83,
08-06-2021 00:00,MSFT,176.64,176.98,176.33,176.81,87181475
23-03-2021 00:00,AAPL,39.31,39.56,39.21,,86425709
30-04-2025 00:00,MSFT,128.07,129.32,127.55,128.75,36451067
03-08-2022 00:00,AAPL,40.58,40.61,40.3,40.56,92879242
14-11-2025 00:00,TSLA,283.83,286.78,282.01,283.16,86119292
28-05-2025 00:00,AAPL,57.7,58.46,56.86,57.87,74338430
02-10-2019 00:00,GOOGL,117.13,118.07,116.95,117.04,44436778
15-08-2019 00:00, TSLA ,130.47,130.7,129.47,129.77,78635370
27-01-2026 00:00,TSLA,222.47,224.37,218.82,223.45,89273976
27-09-2024 00:00,GOOGL,299.17,305.13,299.03,301.81,83243519
28-04-2023 00:00,MSFT,87.05,87.53,85.7,86.99,24706236
08-04-2021 00:00,MSFT,200.68,202.16,199.66,201.79,47642952
10-01-2020 00:00,AAPL,67.9,69.38,67.04,68.6,79717725
11-03-2022 00:00,GOOGL,230.42,233.62,227.25,232.62,80958946
20-03-2020,GOOGL,137.06,139.38,135.59,136.9,56815041
14-07-2023 00:00,MSFT,106.46,108.25,105.82,107,46543048
29-10-2020 00:00,GOOGL,167.83,168,165.31,167.74,89524805
28-07-2022 00:00,TSLA,143.26,144.95,142.24,142.88,84184428
04-04-2024 00:00,TSLA,76.27,76.5,75,76.45,59249116
27-04-2026 00:00,MSFT,102.46,103.9,102.11,103.1,31787008
19-05-2026 00:00,GOOGL,437.8,439.87,432.87,438.18,72048053
18-03-2021 00:00,GOOGL,193.9,194.48,191.99,193.49,58157645
11-11-2020 00:00,AAPL,44.85,44.91,44.42,44.76,40371428
31-05-2022 00:00,MSFT,116.59,117.6,115.84,117.31,29287951
09-12-2020 00:00,AAPL,42.76,43.56,42.61,43.15,52281001
13-02-2024 00:00,GOOGL,219.72,220.46,218.06,,36605275
28-01-2022 00:00,MSFT,147.01,147.53,145.4,146.18,42264031
13-09-2024 00:00,AMZN,335.4,335.82,329.95,332.69,82774805
25-03-2024 00:00,TSLA,76.04,77.56,75.85,76.81,73443385
17-01-2022 00:00,aapl,38.34,39.14,38.18,38.46,53398331
01-03-2019 00:00,AMZN,108.12,109.09,107.65,107.72,70140810
29-08-2025 00:00,AAPL,53.16,53.43,52.42,53.27,62147735
23-06-2023 00:00,amzn,311.27,311.78,305.57,310.32,45433894
09-09-2019 00:00,GOOGL,126.69,128.97,126.62,126.88,81830158
30-12-2022 00:00,TSLA,103.47,105.1,102.6,104.06,64931707
25-10-2024 00:00,MSFT,129.67,130.39,127.73,129.15,54292032
09-29-2022,GOOGL,220.61,221.65,,221,32290718
18-09-2024 00:00,GOOGL,305.23,305.42,304.26,305.08,58519264
30-07-2024 00:00,TSLA,94.86,96.48,94.12,94.8,57523163
